4046.313648435447	16.0
4046.674189510602	12.0
4047.0347180691388	9.0
4047.395234106697	6.0
4047.7557376189143	8.0
4048.1162286014296	8.0
4048.4767070498833	6.0
4048.8371729599144	6.0
4049.19762632716	7.0
4049.5580671472603	7.0
4049.9184954158545	9.0
4050.2789111285824	8.0
4050.639314281081	11.0
4050.9997048689906	12.0
4051.36008288795	18.0
4051.720448333598	53.0
4052.080801201574	79.0
4052.4411414875162	84.0
4052.8014691870653	85.0
4053.1617842958585	78.0
4053.522086809535	78.0
4053.8823767237345	63.0
4054.2426540340966	26.0
4054.6029187362587	11.0
4054.9631708258607	9.0
4055.3234102985416	7.0
4055.683637149941	8.0
4056.0438513756962	8.0
4056.4040529714475	6.0
4056.764241932834	5.0
4057.1244182554947	5.0
4057.4845819350676	7.0
4057.844732967192	6.0
4058.204871347508	3.0
4058.564997071654	6.0
4058.9251101352684	5.0
4059.2852105339907	4.0
4059.64529826346	4.0
4060.0053733193163	6.0
4060.3654356971965	5.0
4060.7254853927407	5.0
4061.0855224015877	6.0
4061.4455467193775	6.0
4061.805558341747	7.0
4062.165557264337	7.0
4062.525543482787	7.0
4062.8855169927338	5.0
4063.2454777898174	4.0
4063.6054258696777	7.0
4063.965361227953	5.0
4064.325283860282	7.0
4064.6851937623037	6.0
4065.045090929658	5.0
4065.404975357984	4.0
4065.7648470429185	4.0
4066.1247059801026	7.0
4066.484552165175	5.0
4066.844385593775	6.0
4067.20420626154	7.0
4067.5640141641106	7.0
4067.923809297125	7.0
4068.2835916562235	8.0
4068.6433612370433	9.0
4069.003118035224	10.0
4069.362862046405	9.0
4069.722593266226	15.0
4070.082311690324	17.0
4070.4420173143394	28.0
4070.801710133911	89.0
4071.1613901446785	148.0
4071.521057342279	170.0
4071.880711722353	169.0
4072.24035328054	169.0
4072.599982012478	171.0
4072.9595979138053	131.0
4073.3192009801623	60.0
4073.678791207188	21.0
4074.0383685905203	17.0
4074.3979331257988	12.0
4074.7574848086624	12.0
4075.1170236347516	11.0
4075.4765495997026	18.0
4075.836062699156	25.0
4076.195562928751	26.0
4076.555050284127	27.0
4076.9145247609213	29.0
4077.273986354774	26.0
4077.633435061324	22.0
4077.992870876211	16.0
4078.3522937950725	22.0
4078.7117038135484	27.0
4079.0711009272773	30.0
4079.4304851319002	45.0
4079.7898564230527	61.0
4080.1492147963763	67.0
4080.5085602475096	56.0
4080.8678927720907	50.0
4081.227212365759	53.0
4081.586519024154	47.0
4081.945812742915	25.0
4082.30509351768	18.0
4082.6643613440874	16.0
4083.023616217778	19.0
4083.3828581343905	17.0
4083.742087089563	9.0
4084.1013030789345	7.0
4084.460506098145	6.0
4084.8196961428334	6.0
4085.1788732086375	6.0
4085.538037291197	5.0
4085.897188386151	7.0
4086.2563264891396	6.0
4086.6154515957996	6.0
4086.974563701771	6.0
4087.3336628026927	5.0
4087.6927488942056	6.0
4088.0518219719456	5.0
4088.4108820315532	4.0
4088.7699290686674	8.0
4089.128963078928	6.0
4089.487984057972	5.0
4089.84699200144	6.0
4090.2059869049713	4.0
4090.564968764203	8.0
4090.9239375747757	5.0
4091.282893332328	5.0
4091.6418360324997	6.0
4092.000765670928	6.0
4092.359682243253	6.0
4092.7185857451136	6.0
4093.07747617215	7.0
4093.4363535199986	5.0
4093.7952177843003	5.0
4094.1540689606936	5.0
4094.5129070448183	5.0
4094.8717320323117	5.0
4095.230543918814	5.0
4095.5893426999637	6.0
4095.9481283714013	11.0
4096.306900928764	13.0
4096.665660367691	15.0
4097.024406683821	15.0
4097.383139872796	16.0
4097.741859930251	17.0
4098.100566851827	10.0
4098.459260633163	8.0
4098.817941269898	10.0
4099.176608757671	8.0
4099.53526309212	7.0
4099.893904268885	9.0
4100.2525322836045	8.0
4100.611147131918	6.0
4100.969748809464	8.0
4101.328337311883	9.0
4101.686912634812	8.0
4102.04547477389	10.0
4102.404023724758	20.0
4102.762559483054	58.0
4103.121082044417	81.0
4103.479591404484	80.0
4103.838087558897	84.0
4104.196570503295	85.0
4104.555040233315	82.0
4104.913496744596	55.0
4105.271940032779	19.0
4105.630370093502	11.0
4105.988786922403	10.0
4106.347190515123	9.0
4106.7055808672985	6.0
4107.063957974571	6.0
4107.422321832579	6.0
4107.780672436959	6.0
4108.139009783354	7.0
4108.4973338674	6.0
4108.855644684737	7.0
4109.213942231004	7.0
4109.57222650184	6.0
4109.930497492885	6.0
4110.288755199775	7.0
4110.646999618151	5.0
4111.0052307436545	6.0
4111.36344857192	6.0
4111.72165309859	9.0
4112.0798443193	9.0
4112.438022229693	10.0
4112.796186825405	10.0
4113.1543381020765	9.0
4113.512476055345	9.0
4113.8706006808525	10.0
4114.228711974235	8.0
4114.586809931133	6.0
4114.944894547184	6.0
4115.302965818029	5.0
4115.661023739307	7.0
4116.019068306655	9.0
4116.377099515713	6.0
4116.735117362121	8.0
4117.093121841516	8.0
4117.451112949539	8.0
4117.809090681829	6.0
4118.167055034022	5.0
4118.525006001761	7.0
4118.882943580681	5.0
4119.240867766426	6.0
4119.59877855463	6.0
4119.956675940935	6.0
4120.314559920979	7.0
4120.672430490403	8.0
4121.030287644842	6.0
4121.388131379938	6.0
4121.745961691329	8.0
4122.103778574656	6.0
4122.461582025554	6.0
4122.819372039665	6.0
4123.177148612627	8.0
4123.53491174008	8.0
4123.892661417662	8.0
4124.250397641012	6.0
4124.608120405769	6.0
4124.965829707574	8.0
4125.323525542063	7.0
4125.681207904876	8.0
4126.038876791653	8.0
4126.396532198033	9.0
4126.754174119654	10.0
4127.111802552154	11.0
4127.469417491175	14.0
4127.827018932354	15.0
4128.184606871329	15.0
4128.542181303742	17.0
4128.8997422252305	16.0
4129.257289631432	19.0
4129.614823517988	22.0
4129.972343880536	27.0
4130.3298507147165	66.0
4130.687344016166	175.0
4131.044823780526	223.0
4131.402290003433	232.0
4131.75974268053	227.0
4132.117181807452	232.0
4132.474607379839	204.0
4132.8320193933305	126.0
4133.189417843567	37.0
4133.546802726184	19.0
4133.904174036824	16.0
4134.261531771123	12.0
4134.618875924723	12.0
4134.976206493261	12.0
4135.333523472376	11.0
4135.69082685771	11.0
4136.048116644897	11.0
4136.405392829579	9.0
4136.762655407395	8.0
4137.119904373983	8.0
4137.477139724983	8.0
4137.834361456034	7.0
4138.191569562774	9.0
4138.548764040844	10.0
4138.90594488588	8.0
4139.263112093523	8.0
4139.620265659411	10.0
4139.977405579185	8.0
4140.334531848482	8.0
4140.691644462941	9.0
4141.048743418202	8.0
4141.405828709905	8.0
4141.762900333687	7.0
4142.119958285187	9.0
4142.477002560045	9.0
4142.8340331539	10.0
4143.191050062391	8.0
4143.548053281156	8.0
4143.9050428058345	9.0
4144.262018632067	9.0
4144.61898075549	9.0
4144.975929171745	9.0
4145.332863876469	10.0
4145.689784865302	9.0
4146.046692133882	8.0
4146.403585677849	9.0
4146.760465492843	7.0
4147.117331574501	8.0
4147.474183918463	9.0
4147.831022520367	8.0
4148.187847375853	9.0
4148.54465848056	8.0
4148.901455830128	11.0
4149.258239420193	11.0
4149.615009246398	10.0
4149.971765304378	11.0
4150.328507589774	11.0
4150.685236098226	9.0
4151.041950825371	12.0
4151.398651766849	11.0
4151.755338918299	10.0
4152.11201227536	11.0
4152.468671833672	12.0
4152.82531758887	13.0
4153.181949536598	13.0
4153.538567672493	14.0
4153.895171992194	15.0
4154.251762491339	16.0
4154.608339165568	18.0
4154.964902010522	23.0
4155.321451021836	29.0
4155.677986195151	30.0
4156.034507526107	37.0
4156.391015010342	43.0
4156.747508643494	56.0
4157.103988421203	111.0
4157.460454339109	317.0
4157.81690639285	489.0
4158.173344578064	506.0
4158.529768890391	510.0
4158.886179325471	510.0
4159.242575878942	483.0
4159.598958546443	332.0
4159.955327323612	105.0
4160.31168220609	44.0
4160.668023189516	33.0
4161.024350269527	27.0
4161.380663441763	22.0
4161.736962701863	23.0
4162.093248045468	22.0
4162.449519468213	22.0
4162.805776965739	36.0
4163.162020533687	64.0
4163.518250167693	78.0
4163.874465863397	77.0
4164.230667616438	73.0
4164.586855422456	76.0
4164.943029277089	73.0
4165.299189175976	43.0
4165.655335114756	19.0
4166.011467089069	14.0
4166.367585094552	14.0
4166.723689126846	14.0
4167.0797791815885	12.0
4167.435855254421	12.0
4167.791917340979	11.0
4168.147965436904	10.0
4168.503999537834	12.0
4168.860019639409	11.0
4169.216025737266	13.0
4169.572017827046	11.0
4169.927995904387	13.0
4170.283959964929	10.0
4170.639910004309	12.0
4170.995846018169	10.0
4171.351768002145	11.0
4171.707675951879	10.0
4172.063569863006	9.0
4172.419449731168	11.0
4172.775315552005	12.0
4173.131167321153	10.0
4173.487005034252	11.0
4173.842828686942	9.0
4174.198638274862	11.0
4174.55443379365	12.0
4174.910215238944	10.0
4175.2659826063855	10.0
4175.621735891614	10.0
4175.977475090264	10.0
4176.333200197979	11.0
4176.688911210396	11.0
4177.044608123156	10.0
4177.400290931895	14.0
4177.7559596322535	13.0
4178.11161421987	16.0
4178.467254690386	19.0
4178.822881039436	19.0
4179.178493262662	20.0
4179.534091355704	22.0
4179.889675314199	20.0
4180.245245133786	24.0
4180.600800810104	48.0
4180.956342338793	86.0
4181.311869715492	97.0
4181.66738293584	97.0
4182.022881995474	101.0
4182.378366890036	94.0
4182.733837615163	79.0
4183.089294166494	46.0
4183.444736539669	22.0
4183.800164730327	19.0
4184.155578734107	16.0
4184.510978546647	15.0
4184.866364163586	15.0
4185.221735580564	15.0
4185.57709279322	16.0
4185.932435797193	15.0
4186.28776458812	13.0
4186.643079161644	14.0
4186.9983795134	14.0
4187.353665639029	16.0
4187.708937534169	17.0
4188.064195194462	18.0
4188.419438615542	21.0
4188.774667793052	27.0
4189.129882722629	33.0
4189.485083399914	78.0
4189.840269820545	148.0
4190.195441980159	182.0
4190.550599874398	198.0
4190.905743498899	197.0
4191.260872849301	192.0
4191.6159879212455	170.0
4191.971088710369	106.0
4192.326175212312	47.0
4192.681247422712	27.0
4193.036305337208	24.0
4193.391348951442	22.0
4193.746378261049	25.0
4194.10139326167	23.0
4194.456393948944	25.0
4194.811380318511	22.0
4195.166352366007	27.0
4195.521310087074	27.0
4195.87625347735	30.0
4196.231182532473	38.0
4196.586097248083	50.0
4196.940997619819	135.0
4197.29588364332	349.0
4197.6507553142255	425.0
4198.005612628173	447.0
4198.360455580803	444.0
4198.715284167753	448.0
4199.0700983846655	443.0
4199.424898227175	421.0
4199.779683690922	447.0
4200.134454771547	459.0
4200.489211464687	445.0
4200.843953765982	458.0
4201.198681671071	448.0
4201.553395175594	382.0
4201.908094275188	174.0
4202.262778965493	69.0
4202.617449242149	53.0
4202.972105100794	45.0
4203.326746537065	33.0
4203.681373546605	29.0
4204.03598612505	28.0
4204.3905842680415	24.0
4204.745167971216	22.0
4205.099737230213	18.0
4205.454292040672	17.0
4205.808832398234	18.0
4206.163358298534	17.0
4206.517869737214	18.0
4206.872366709912	14.0
4207.226849212268	16.0
4207.5813172399185	16.0
4207.935770788505	12.0
4208.290209853666	13.0
4208.644634431039	14.0
4208.999044516265	14.0
4209.353440104982	14.0
4209.707821192829	13.0
4210.062187775446	12.0
4210.416539848469	14.0
4210.770877407541	9.0
4211.125200448299	5.0
4211.479508966382	12.0
4211.833802957429	11.0
4212.188082417079	12.0
4212.542347340972	11.0
4212.896597724746	12.0
4213.25083356404	10.0
4213.605054854493	12.0
4213.959261591745	10.0
4214.313453771434	12.0
4214.6676313891985	12.0
4215.021794440679	14.0
4215.375942921514	12.0
4215.730076827342	13.0
4216.084196153802	16.0
4216.438300896533	21.0
4216.792391051175	19.0
4217.146466613367	23.0
4217.500527578746	29.0
4217.854573942954	32.0
4218.208605701626	30.0
4218.562622850404	26.0
4218.916625384927	24.0
4219.270613300834	20.0
4219.624586593763	20.0
4219.978545259352	13.0
4220.332489293242	9.0
4220.686418691073	11.0
4221.040333448481	10.0
4221.394233561106	19.0
4221.748119024588	25.0
4222.101989834567	28.0
4222.4558459866785	25.0
4222.809687476563	31.0
4223.163514299861	26.0
4223.517326452211	26.0
4223.871123929251	19.0
4224.224906726619	12.0
4224.578674839957	13.0
4224.932428264903	13.0
4225.286166997094	15.0
4225.639891032171	24.0
4225.993600365773	36.0
4226.3472949935385	41.0
4226.700974911107	53.0
4227.0546401141155	79.0
4227.408290598206	95.0
4227.761926359015	94.0
4228.115547392183	78.0
4228.469153693348	77.0
4228.8227452581505	73.0
4229.176322082229	64.0
4229.52988416122	34.0
4229.883431490766	29.0
4230.236964066506	28.0
4230.590481884075	25.0
4230.943984939116	17.0
4231.297473227266	14.0
4231.650946744166	10.0
4232.004405485452	13.0
4232.357849446765	14.0
4232.711278623744	12.0
4233.064693012027	12.0
4233.418092607255	12.0
4233.771477405065	10.0
4234.124847401096	12.0
4234.478202590989	13.0
4234.831542970381	13.0
4235.184868534911	15.0
4235.538179280221	16.0
4235.8914752019455	36.0
4236.244756295727	71.0
4236.598022557202	80.0
4236.951273982012	85.0
4237.304510565795	79.0
4237.657732304188	85.0
4238.010939192833	77.0
4238.364131227368	43.0
4238.717308403431	19.0
4239.070470716662	14.0
4239.4236181627	13.0
4239.776750737185	12.0
4240.1298684357525	10.0
4240.482971254045	11.0
4240.8360591877	10.0
4241.189132232358	10.0
4241.542190383656	10.0
4241.895233637233	10.0
4242.24826198873	13.0
4242.601275433785	10.0
4242.954273968036	11.0
4243.307257587123	8.0
4243.660226286685	11.0
4244.013180062362	11.0
4244.366118909791	11.0
4244.719042824612	10.0
4245.071951802464	10.0
4245.424845838986	10.0
4245.777724929817	11.0
4246.130589070595	10.0
4246.483438256962	11.0
4246.836272484553	13.0
4247.18909174901	10.0
4247.54189604597	12.0
4247.894685371074	10.0
4248.24745971996	12.0
4248.600219088266	11.0
4248.952963471633	13.0
4249.305692865699	11.0
4249.658407266103	15.0
4250.011106668483	25.0
4250.36379106848	33.0
4250.716460461733	37.0
4251.069114843878	39.0
4251.421754210557	36.0
4251.7743785574075	33.0
4252.12698788007	32.0
4252.479582174183	20.0
4252.832161435384	16.0
4253.184725659313	14.0
4253.53727484161	14.0
4253.889808977913	15.0
4254.24232806386	15.0
4254.594832095094	20.0
4254.947321067249	17.0
4255.299794975966	19.0
4255.652253816884	20.0
4256.004697585643	20.0
4256.3571262778805	25.0
4256.709539889236	24.0
4257.061938415349	26.0
4257.414321851859	34.0
4257.766690194404	65.0
4258.119043438623	199.0
4258.471381580154	380.0
4258.823704614639	413.0
4259.176012537714	427.0
4259.52830534502	427.0
4259.880583032194	410.0
4260.232845594879	340.0
4260.585093028709	168.0
4260.937325329325	48.0
4261.289542492367	35.0
4261.641744513475	30.0
4261.993931388284	25.0
4262.346103112436	25.0
4262.69825968157	24.0
4263.050401091323	22.0
4263.402527337336	22.0
4263.754638415247	24.0
4264.106734320697	23.0
4264.458815049321	26.0
4264.810880596761	47.0
4265.162930958656	112.0
4265.514966130645	182.0
4265.866986108365	197.0
4266.218990887457	199.0
4266.570980463559	199.0
4266.922954832311	194.0
4267.274913989351	149.0
4267.626857930319	73.0
4267.978786650852	38.0
4268.330700146593	26.0
4268.6825984131765	26.0
4269.034481446243	26.0
4269.386349241433	26.0
4269.7382017943855	25.0
4270.090039100736	27.0
4270.441861156128	37.0
4270.793667956197	82.0
4271.145459496585	197.0
4271.497235772928	242.0
4271.848996780867	244.0
4272.200742516042	247.0
4272.552472974089	244.0
4272.904188150649	226.0
4273.25588804136	153.0
4273.607572641863	53.0
4273.959241947794	42.0
4274.310895954794	42.0
4274.6625346585015	46.0
4275.014158054557	41.0
4275.365766138596	50.0
4275.71735890626	67.0
4276.068936353188	140.0
4276.4204984750195	399.0
4276.772045267392	551.0
4277.123576725945	589.0
4277.475092846317	601.0
4277.826593624149	586.0
4278.178079055077	558.0
4278.529549134743	402.0
4278.881003858784	135.0
4279.232443222841	50.0
4279.58386722255	37.0
4279.935275853552	32.0
4280.286669111486	29.0
4280.638046991991	24.0
4280.989409490706	25.0
4281.340756603268	22.0
4281.692088325321	27.0
4282.043404652498	32.0
4282.394705580441	33.0
4282.745991104789	33.0
4283.097261221182	28.0
4283.448515925256	28.0
4283.799755212653	26.0
4284.15097907901	22.0
4284.502187519967	14.0
4284.853380531163	16.0
4285.204558108237	15.0
4285.555720246826	15.0
4285.906866942573	17.0
4286.257998191114	14.0
4286.609113988089	14.0
4286.960214329137	15.0
4287.311299209897	13.0
4287.662368626007	14.0
4288.013422573107	12.0
4288.364461046836	11.0
4288.715484042835	12.0
4289.066491556739	13.0
4289.417483584189	11.0
4289.768460120824	9.0
4290.119421162282	10.0
4290.470366704204	11.0
4290.821296742228	11.0
4291.172211271993	12.0
4291.523110289138	11.0
4291.873993789301	11.0
4292.224861768122	12.0
4292.5757142212415	11.0
4292.926551144295	11.0
4293.277372532924	11.0
4293.628178382768	14.0
4293.978968689465	12.0
4294.329743448653	13.0
4294.680502655972	10.0
4295.031246307062	12.0
4295.381974397561	11.0
4295.732686923107	13.0
4296.0833838793405	13.0
4296.4340652619	13.0
4296.784731066426	14.0
4297.1353812885545	18.0
4297.486015923926	19.0
4297.83663496818	24.0
4298.187238416956	26.0
4298.5378262658905	37.0
4298.888398510625	95.0
4299.238955146798	164.0
4299.589496170047	188.0
4299.940021576012	198.0
4300.290531360333	196.0
4300.641025518649	193.0
4300.991504046597	156.0
4301.341966939817	85.0
4301.692414193948	36.0
4302.042845804631	22.0
4302.393261767502	19.0
4302.7436620782	14.0
4303.094046732366	15.0
4303.444415725639	14.0
4303.794769053657	12.0
4304.145106712059	10.0
4304.495428696484	11.0
4304.845735002572	12.0
4305.19602562596	10.0
4305.546300562289	14.0
4305.896559807197	10.0
4306.246803356324	12.0
4306.597031205308	13.0
4306.947243349788	13.0
4307.297439785402	14.0
4307.647620507792	17.0
4307.997785512595	39.0
4308.347934795451	59.0
4308.698068351998	67.0
4309.048186177874	67.0
4309.3982882687205	69.0
4309.748374620175	65.0
4310.098445227878	53.0
4310.448500087466	28.0
4310.7985391945795	14.0
4311.148562544858	10.0
4311.498570133939	12.0
4311.848561957463	10.0
4312.198538011068	9.0
4312.548498290394	11.0
4312.89844279108	11.0
4313.248371508763	12.0
4313.598284439084	11.0
4313.948181577681	8.0
4314.298062920195	9.0
4314.647928462262	12.0
4314.997778199522	8.0
4315.347612127615	11.0
4315.69743024218	10.0
4316.0472325388555	11.0
4316.39701901328	10.0
4316.746789661094	12.0
4317.096544477935	10.0
4317.446283459442	9.0
4317.796006601255	10.0
4318.145713899013	9.0
4318.495405348353	9.0
4318.845080944917	9.0
4319.194740684342	10.0
